"","age","gender","split","final"
"11415",38,"M","01:56:24","04:13:02"
"11416",40,"M","01:52:17","04:13:02"
"11417",30,"W","01:53:18","04:13:02"
"11418",43,"M","01:53:10","04:13:02"
"11419",40,"M","02:02:10","04:13:02"
"11420",56,"M","01:47:29","04:13:03"
"11421",34,"M","01:46:47","04:13:03"
"11422",47,"W","01:53:11","04:13:03"
"11423",35,"M","01:50:44","04:13:04"
"11424",31,"W","01:52:03","04:13:04"
"11425",33,"M","02:00:34","04:13:04"
"11426",50,"W","01:51:36","04:13:04"
"11427",50,"M","01:48:40","04:13:04"
"11428",43,"M","01:49:05","04:13:05"
"11429",43,"M","01:50:02","04:13:05"
"11430",44,"M","01:49:56","04:13:05"
"11431",37,"M","01:58:18","04:13:05"
"11432",45,"M","01:57:30","04:13:06"
"11433",25,"W","01:52:15","04:13:06"
"11434",43,"M","01:49:54","04:13:06"
"11435",42,"M","01:53:47","04:13:06"
"11436",38,"M","01:52:13","04:13:06"
"11437",32,"M","01:50:18","04:13:06"
"11438",41,"M","01:46:24","04:13:06"
"11439",44,"M","01:54:43","04:13:07"
"11440",35,"M","01:54:47","04:13:07"
"11441",36,"M","01:46:10","04:13:07"
"11442",25,"M","01:50:38","04:13:07"
"11443",30,"W","01:53:38","04:13:07"
"11444",37,"W","01:52:59","04:13:07"
"11445",56,"M","01:45:45","04:13:08"
"11446",41,"M","01:51:46","04:13:08"
"11447",55,"M","01:55:29","04:13:09"
"11448",55,"M","01:54:16","04:13:09"
"11449",24,"M","01:43:09","04:13:09"
"11450",49,"W","01:52:10","04:13:09"
"11451",52,"M","01:45:57","04:13:09"
"11452",37,"M","01:58:20","04:13:10"
"11453",32,"M","01:55:52","04:13:10"
"11454",31,"W","01:56:24","04:13:11"
"11455",32,"M","01:53:19","04:13:12"
"11456",26,"W","02:01:47","04:13:12"
"11457",27,"M","01:51:03","04:13:12"
"11458",32,"W","01:55:08","04:13:12"
"11459",32,"W","01:57:43","04:13:12"
"11460",29,"W","01:45:25","04:13:13"
"11461",42,"M","01:51:30","04:13:13"
"11462",60,"M","01:55:08","04:13:13"
"11463",41,"M","01:46:18","04:13:14"
"11464",59,"W","01:55:25","04:13:14"
"11465",40,"M","01:54:44","04:13:14"
"11466",35,"W","01:53:42","04:13:14"
"11467",27,"W","01:52:50","04:13:14"
"11468",60,"M","01:51:30","04:13:15"
"11469",38,"M","01:49:26","04:13:16"
"11470",40,"M","01:51:35","04:13:16"
"11471",44,"M","01:45:02","04:13:16"
"11472",54,"W","01:48:47","04:13:16"
"11473",41,"M","01:51:16","04:13:16"
"11474",37,"M","01:48:19","04:13:17"
"11475",42,"M","01:53:51","04:13:17"
"11476",39,"M","01:56:16","04:13:17"
"11477",45,"M","01:52:40","04:13:17"
"11478",35,"W","01:53:04","04:13:17"
"11479",26,"W","01:52:11","04:13:17"
"11480",24,"M","01:53:24","04:13:18"
"11481",38,"M","01:55:38","04:13:18"
"11482",40,"M","01:56:29","04:13:18"
"11483",33,"W","01:51:38","04:13:18"
"11484",36,"M","02:06:18","04:13:19"
"11485",37,"M","01:31:38","04:13:19"
"11486",52,"W","01:57:00","04:13:19"
"11487",26,"M","01:49:09","04:13:19"
"11488",24,"W","01:49:13","04:13:19"
"11489",44,"M","01:53:03","04:13:19"
"11490",40,"W","01:53:16","04:13:20"
"11491",32,"M","01:50:54","04:13:20"
"11492",46,"M","01:47:14","04:13:20"
"11493",39,"M","01:55:08","04:13:20"
"11494",64,"M","01:54:28","04:13:20"
"11495",37,"M","01:48:57","04:13:20"
"11496",45,"M","01:59:21","04:13:20"
"11497",57,"M","01:52:10","04:13:20"
"11498",64,"M","01:51:09","04:13:21"
"11499",33,"M","01:48:03","04:13:21"
"11500",60,"W","01:52:30","04:13:21"
"11501",50,"M","01:55:41","04:13:22"
"11502",28,"W","01:57:44","04:13:22"
"11503",30,"M","01:45:42","04:13:22"
"11504",51,"M","01:57:13","04:13:22"
"11505",27,"W","01:50:37","04:13:23"
"11506",44,"M","01:54:35","04:13:23"
"11507",40,"M","01:53:32","04:13:23"
"11508",46,"M","01:51:34","04:13:24"
"11509",36,"M","01:50:18","04:13:24"
"11510",61,"M","01:55:34","04:13:25"
"11511",53,"M","01:58:56","04:13:25"
"11512",42,"M","01:48:09","04:13:25"
"11513",39,"M","01:56:43","04:13:25"
"11514",29,"M","01:51:54","04:13:26"
"11515",45,"M","01:54:44","04:13:26"
"11516",36,"M","01:42:40","04:13:26"
"11517",37,"M","01:53:18","04:13:26"
"11518",38,"M","01:54:29","04:13:27"
"11519",30,"M","01:54:27","04:13:27"
"11520",31,"M","01:48:17","04:13:27"
"11521",45,"M","01:51:35","04:13:28"
"11522",45,"M","01:48:41","04:13:28"
"11523",27,"M","01:57:58","04:13:28"
"11524",33,"W","01:58:19","04:13:28"
"11525",35,"W","01:51:10","04:13:28"
"11526",32,"M","01:54:18","04:13:28"
"11527",42,"M","02:01:25","04:13:29"
"11528",39,"M","01:56:38","04:13:29"
"11529",19,"M","01:57:19","04:13:29"
"11530",50,"M","01:50:25","04:13:29"
"11531",51,"M","02:04:19","04:13:29"
"11532",30,"M","01:47:33","04:13:29"
"11533",40,"M","01:57:23","04:13:30"
"11534",22,"W","01:53:10","04:13:31"
"11535",57,"M","02:00:57","04:13:31"
"11536",33,"M","02:00:52","04:13:31"
"11537",36,"M","01:56:15","04:13:31"
"11538",30,"W","01:50:59","04:13:32"
"11539",40,"M","01:46:19","04:13:32"
"11540",49,"W","01:57:03","04:13:32"
"11541",36,"M","01:48:33","04:13:33"
"11542",35,"M","01:41:57","04:13:33"
"11543",41,"M","01:46:11","04:13:33"
"11544",47,"M","01:51:42","04:13:33"
"11545",35,"M","01:46:13","04:13:33"
"11546",32,"M","01:42:48","04:13:34"
"11547",53,"M","01:54:48","04:13:34"
"11548",32,"M","01:41:00","04:13:35"
"11549",30,"M","01:53:04","04:13:35"
"11550",39,"M","01:51:47","04:13:35"
"11551",44,"W","01:50:56","04:13:35"
"11552",25,"W","01:54:42","04:13:35"
"11553",28,"W","01:51:46","04:13:36"
"11554",37,"M","01:36:41","04:13:36"
"11555",40,"M","01:49:46","04:13:36"
"11556",37,"M","01:56:14","04:13:36"
"11557",56,"M","01:53:12","04:13:36"
"11558",47,"M","01:52:52","04:13:36"
"11559",41,"M","01:52:28","04:13:37"
"11560",55,"M","01:53:22","04:13:37"
"11561",61,"M","01:54:17","04:13:37"
"11562",40,"M","01:47:04","04:13:37"
"11563",32,"M","01:55:35","04:13:38"
"11564",40,"M","01:52:18","04:13:39"
"11565",54,"M","02:01:18","04:13:39"
"11566",71,"M","01:54:49","04:13:39"
"11567",47,"M","01:53:50","04:13:39"
"11568",41,"W","01:53:56","04:13:40"
"11569",30,"M","01:52:22","04:13:40"
"11570",49,"M","01:54:53","04:13:40"
"11571",48,"M","01:50:07","04:13:40"
"11572",49,"M","01:48:09","04:13:40"
"11573",37,"M","01:51:05","04:13:40"
"11574",41,"W","01:51:29","04:13:40"
"11575",52,"W","01:52:14","04:13:40"
"11576",54,"M","01:53:44","04:13:41"
"11577",44,"W","01:54:23","04:13:41"
"11578",39,"M","01:52:30","04:13:41"
"11579",40,"M","01:46:17","04:13:41"
"11580",41,"M","01:58:07","04:13:41"
"11581",41,"W","01:54:41","04:13:41"
"11582",34,"M","01:47:19","04:13:41"
"11583",27,"M","01:58:09","04:13:42"
"11584",41,"W","02:05:35","04:13:42"
"11585",49,"M","01:49:40","04:13:43"
"11586",40,"M","01:48:20","04:13:43"
"11587",33,"M","01:52:42","04:13:43"
"11588",48,"M","01:56:49","04:13:43"
"11589",43,"W","01:54:36","04:13:44"
"11590",48,"M","01:57:04","04:13:44"
"11591",29,"W","02:01:32","04:13:44"
"11592",58,"M","01:51:02","04:13:45"
"11593",49,"M","01:53:19","04:13:45"
"11594",44,"M","01:56:46","04:13:45"
"11595",43,"M","01:53:35","04:13:46"
"11596",25,"W","01:43:08","04:13:46"
"11597",43,"M","01:49:31","04:13:47"
"11598",45,"M","01:44:06","04:13:47"
"11599",31,"W","01:50:06","04:13:47"
"11600",30,"M","01:46:22","04:13:48"
"11601",28,"M","01:51:59","04:13:49"
"11602",48,"M","01:43:34","04:13:49"
"11603",39,"M","01:54:27","04:13:49"
"11604",60,"M","01:50:47","04:13:49"
"11605",33,"M","01:54:50","04:13:50"
"11606",41,"M","01:49:12","04:13:50"
"11607",34,"M","01:51:39","04:13:50"
"11608",40,"W","01:52:04","04:13:50"
"11609",49,"M","01:57:43","04:13:51"
"11610",43,"M","01:55:07","04:13:51"
"11611",34,"M","01:52:54","04:13:51"
"11612",52,"M","01:51:37","04:13:51"
"11613",52,"M","02:07:06","04:13:51"
"11614",38,"W","01:51:37","04:13:51"
"11615",55,"M","01:54:09","04:13:52"
"11616",61,"M","01:54:58","04:13:52"
"11617",26,"W","01:48:25","04:13:52"
"11618",49,"M","01:46:43","04:13:52"
"11619",50,"W","01:57:56","04:13:52"
"11620",26,"M","01:40:28","04:13:52"
"11621",47,"M","01:52:44","04:13:52"
"11622",28,"M","01:59:40","04:13:53"
"11623",44,"W","01:55:42","04:13:53"
"11624",57,"W","01:50:14","04:13:54"
"11625",42,"M","01:56:04","04:13:54"
"11626",33,"M","01:46:33","04:13:54"
"11627",46,"M","01:47:13","04:13:54"
"11628",43,"M","01:57:02","04:13:55"
"11629",31,"M","01:53:03","04:13:55"
"11630",32,"M","01:46:04","04:13:55"
"11631",43,"M","01:59:43","04:13:55"
"11632",49,"M","01:53:17","04:13:55"
"11633",47,"W","01:56:24","04:13:56"
"11634",39,"M","01:52:28","04:13:56"
"11635",28,"W","01:56:39","04:13:56"
"11636",47,"M","01:53:43","04:13:56"
"11637",40,"M","01:52:12","04:13:56"
"11638",50,"W","01:51:02","04:13:56"
"11639",63,"M","01:49:21","04:13:56"
"11640",44,"W","01:54:42","04:13:57"
"11641",35,"W","01:59:46","04:13:57"
"11642",40,"M","01:46:24","04:13:57"
"11643",31,"M","01:51:13","04:13:57"
"11644",41,"M","01:53:14","04:13:57"
"11645",31,"M","01:58:20","04:13:58"
"11646",46,"M","01:49:52","04:13:59"
"11647",36,"M","01:55:51","04:13:59"
"11648",32,"W","01:55:27","04:13:59"
"11649",29,"M","01:40:57","04:14:00"
"11650",41,"W","01:56:01","04:14:00"
"11651",53,"W","01:49:39","04:14:00"
"11652",35,"M","01:44:04","04:14:01"
"11653",26,"W","01:47:35","04:14:01"
"11654",35,"M","01:58:03","04:14:01"
"11655",35,"M","01:56:18","04:14:01"
"11656",32,"W","01:52:08","04:14:01"
"11657",40,"M","02:02:01","04:14:01"
"11658",38,"M","01:55:52","04:14:01"
"11659",46,"M","01:54:17","04:14:04"
"11660",40,"M","01:55:12","04:14:04"
"11661",55,"M","01:54:02","04:14:04"
"11662",27,"M","01:51:01","04:14:04"
"11663",41,"W","01:42:35","04:14:04"
"11664",38,"M","01:39:14","04:14:05"
"11665",29,"W","01:55:05","04:14:05"
"11666",27,"W","01:56:28","04:14:05"
"11667",56,"M","01:50:27","04:14:05"
"11668",30,"W","01:52:57","04:14:06"
"11669",29,"M","01:44:20","04:14:06"
"11670",54,"M","01:50:48","04:14:06"
"11671",41,"M","01:53:39","04:14:06"
"11672",42,"M","01:47:59","04:14:06"
"11673",41,"M","01:44:03","04:14:07"
"11674",21,"M","01:40:09","04:14:07"
"11675",46,"M","02:03:07","04:14:07"
"11676",44,"M","01:57:35","04:14:07"
"11677",32,"M","01:54:43","04:14:07"
"11678",36,"M","01:52:28","04:14:07"
"11679",48,"M","01:54:36","04:14:07"
"11680",46,"M","01:46:51","04:14:07"
"11681",46,"M","01:59:57","04:14:08"
"11682",48,"W","01:50:05","04:14:08"
"11683",38,"M","01:44:49","04:14:08"
"11684",33,"M","01:58:19","04:14:08"
"11685",39,"M","01:51:51","04:14:08"
"11686",23,"W","01:53:24","04:14:09"
"11687",37,"M","01:46:13","04:14:09"
"11688",43,"M","01:51:17","04:14:09"
"11689",44,"M","01:52:53","04:14:09"
"11690",51,"M","01:57:19","04:14:10"
"11691",35,"W","01:47:26","04:14:10"
"11692",47,"W","01:57:39","04:14:10"
"11693",30,"W","01:50:48","04:14:11"
"11694",22,"M","01:48:36","04:14:11"
"11695",28,"W","01:54:30","04:14:11"
"11696",27,"M","01:47:28","04:14:11"
"11697",32,"W","01:56:26","04:14:11"
"11698",47,"M","01:50:08","04:14:11"
"11699",26,"W","01:50:46","04:14:12"
"11700",47,"M","01:43:28","04:14:12"
"11701",48,"W","01:55:30","04:14:12"
"11702",46,"M","01:55:37","04:14:13"
"11703",46,"M","01:55:45","04:14:13"
"11704",51,"M","01:54:08","04:14:13"
"11705",36,"W","01:49:11","04:14:14"
"11706",41,"M","01:46:49","04:14:14"
"11707",43,"W","01:48:41","04:14:14"
"11708",22,"W","01:44:53","04:14:14"
"11709",24,"M","01:45:29","04:14:15"
"11710",43,"M","02:02:50","04:14:16"
"11711",48,"W","01:59:43","04:14:16"
"11712",51,"M","01:53:44","04:14:16"
"11713",29,"M","01:54:20","04:14:16"
"11714",50,"M","01:53:03","04:14:17"
"11715",50,"W","01:54:45","04:14:18"
"11716",45,"M","01:58:21","04:14:18"
"11717",36,"M","01:53:03","04:14:18"
"11718",39,"M","01:48:01","04:14:18"
"11719",50,"M","01:45:17","04:14:18"
"11720",34,"M","01:55:03","04:14:18"
"11721",39,"M","01:53:43","04:14:18"
"11722",50,"M","01:57:41","04:14:18"
"11723",48,"M","01:48:24","04:14:19"
"11724",28,"W","01:54:51","04:14:19"
"11725",47,"W","01:59:29","04:14:19"
"11726",35,"M","01:53:53","04:14:19"
"11727",57,"M","01:57:34","04:14:19"
"11728",34,"M","01:55:46","04:14:20"
"11729",44,"M","01:40:45","04:14:20"
"11730",41,"M","01:52:45","04:14:20"
"11731",48,"M","01:49:45","04:14:20"
"11732",41,"W","01:57:13","04:14:20"
"11733",33,"W","01:51:04","04:14:20"
"11734",47,"M","01:49:13","04:14:20"
"11735",32,"W","01:50:46","04:14:20"
"11736",30,"W","01:45:19","04:14:21"
"11737",46,"W","01:57:31","04:14:22"
"11738",34,"M","01:50:42","04:14:22"
"11739",48,"W","01:56:16","04:14:22"
"11740",51,"M","01:50:17","04:14:22"
"11741",41,"M","01:54:42","04:14:23"
"11742",27,"W","01:54:52","04:14:23"
"11743",25,"W","01:55:37","04:14:23"
"11744",45,"M","01:47:55","04:14:23"
"11745",48,"M","01:54:07","04:14:23"
"11746",36,"M","01:43:20","04:14:24"
"11747",46,"W","01:56:03","04:14:24"
"11748",40,"M","01:57:13","04:14:24"
"11749",29,"W","01:53:34","04:14:24"
"11750",34,"M","02:00:13","04:14:25"
"11751",40,"M","01:52:56","04:14:25"
"11752",48,"M","01:53:22","04:14:25"
"11753",46,"M","01:54:43","04:14:25"
"11754",41,"M","01:45:55","04:14:26"
"11755",40,"W","01:55:46","04:14:28"
"11756",40,"M","01:51:07","04:14:28"
"11757",45,"M","01:46:55","04:14:28"
"11758",33,"W","01:54:21","04:14:28"
"11759",36,"M","01:34:14","04:14:29"
"11760",46,"W","01:53:31","04:14:29"
"11761",44,"W","01:51:38","04:14:29"
"11762",43,"M","01:45:51","04:14:29"
"11763",40,"M","01:53:44","04:14:29"
"11764",32,"M","01:54:37","04:14:29"
"11765",44,"M","01:52:10","04:14:29"
"11766",20,"M","01:52:48","04:14:29"
"11767",28,"W","01:56:51","04:14:30"
"11768",32,"W","01:50:54","04:14:30"
"11769",43,"M","01:55:01","04:14:30"
"11770",43,"M","01:56:16","04:14:31"
"11771",28,"W","01:53:53","04:14:31"
"11772",41,"M","01:52:42","04:14:31"
"11773",47,"M","01:48:39","04:14:32"
"11774",40,"W","01:55:15","04:14:32"
"11775",28,"M","01:56:17","04:14:33"
"11776",37,"M","01:53:27","04:14:33"
"11777",53,"M","01:49:13","04:14:33"
"11778",25,"W","01:58:43","04:14:33"
"11779",49,"M","01:52:53","04:14:33"
"11780",52,"M","01:46:36","04:14:33"
"11781",48,"M","01:57:03","04:14:34"
"11782",37,"W","01:52:04","04:14:34"
"11783",36,"M","01:55:20","04:14:35"
"11784",34,"M","01:48:17","04:14:35"
"11785",27,"M","01:50:19","04:14:35"
"11786",42,"M","01:50:57","04:14:35"
"11787",32,"M","01:51:06","04:14:35"
"11788",43,"M","01:57:07","04:14:35"
"11789",27,"W","01:54:55","04:14:35"
"11790",42,"M","01:58:31","04:14:35"
"11791",52,"M","01:58:13","04:14:36"
"11792",20,"W","01:46:50","04:14:36"
"11793",42,"M","01:44:28","04:14:36"
"11794",35,"W","02:00:14","04:14:36"
"11795",43,"M","01:52:15","04:14:37"
"11796",33,"M","01:51:26","04:14:37"
"11797",64,"W","01:52:03","04:14:38"
"11798",33,"M","01:57:29","04:14:38"
"11799",36,"M","01:53:23","04:14:38"
"11800",38,"W","01:51:17","04:14:39"
"11801",48,"W","01:55:15","04:14:39"
"11802",39,"M","01:47:25","04:14:39"
"11803",34,"W","01:42:25","04:14:40"
"11804",29,"W","01:55:08","04:14:40"
"11805",41,"M","01:56:16","04:14:42"
"11806",47,"M","01:43:54","04:14:43"
"11807",43,"M","01:56:04","04:14:43"
"11808",50,"M","01:52:38","04:14:44"
"11809",36,"W","01:52:16","04:14:44"
"11810",31,"W","01:49:51","04:14:44"
"11811",25,"W","01:56:32","04:14:44"
"11812",41,"M","01:43:16","04:14:44"
"11813",40,"M","01:54:31","04:14:45"
"11814",35,"W","01:59:30","04:14:45"
"11815",42,"M","01:49:03","04:14:45"
"11816",54,"W","01:51:24","04:14:46"
"11817",35,"M","01:53:50","04:14:46"
"11818",42,"M","01:47:29","04:14:46"
"11819",47,"W","01:56:34","04:14:46"
"11820",35,"M","01:52:59","04:14:47"
"11821",40,"M","01:55:40","04:14:47"
"11822",36,"M","01:44:15","04:14:47"
"11823",30,"W","01:59:37","04:14:47"
"11824",31,"M","01:56:54","04:14:47"
"11825",33,"M","01:58:01","04:14:47"
"11826",30,"M","02:00:00","04:14:47"
"11827",30,"W","01:58:30","04:14:47"
"11828",40,"M","01:51:16","04:14:48"
"11829",43,"W","01:58:31","04:14:48"
"11830",35,"W","01:50:53","04:14:48"
"11831",37,"W","02:01:38","04:14:48"
"11832",24,"M","01:40:10","04:14:48"
"11833",38,"M","01:56:24","04:14:49"
"11834",44,"M","01:49:08","04:14:49"
"11835",46,"W","01:51:25","04:14:49"
"11836",30,"M","01:47:27","04:14:49"
"11837",38,"M","01:47:18","04:14:49"
"11838",49,"M","01:56:43","04:14:49"
"11839",34,"M","01:44:08","04:14:50"
"11840",26,"W","01:47:49","04:14:50"
"11841",44,"M","01:56:42","04:14:50"
"11842",30,"W","01:51:13","04:14:51"
"11843",42,"M","01:53:11","04:14:51"
"11844",30,"M","01:48:17","04:14:51"
"11845",36,"W","01:53:44","04:14:51"
"11846",36,"M","01:59:29","04:14:51"
"11847",39,"M","01:52:53","04:14:51"
"11848",57,"M","01:45:58","04:14:52"
"11849",38,"M","01:53:18","04:14:52"
"11850",29,"W","01:57:48","04:14:53"
"11851",29,"M","01:42:25","04:14:53"
"11852",48,"M","01:52:01","04:14:53"
"11853",33,"M","01:50:37","04:14:53"
"11854",39,"M","01:53:29","04:14:53"
"11855",31,"M","01:46:53","04:14:53"
"11856",48,"W","01:54:17","04:14:54"
"11857",48,"M","01:42:37","04:14:54"
"11858",60,"M","01:43:10","04:14:54"
"11859",31,"M","01:53:30","04:14:54"
"11860",43,"M","01:46:14","04:14:54"
"11861",35,"M","01:55:32","04:14:55"
"11862",36,"M","01:56:37","04:14:55"
"11863",30,"W","01:50:21","04:14:55"
"11864",45,"M","01:51:17","04:14:55"
"11865",34,"M","01:48:11","04:14:55"
"11866",44,"M","01:51:13","04:14:56"
"11867",52,"M","01:56:01","04:14:56"
"11868",41,"W","01:51:15","04:14:56"
"11869",35,"M","01:51:49","04:14:56"
"11870",45,"M","01:55:57","04:14:57"
"11871",31,"W","01:57:02","04:14:57"
"11872",40,"M","01:56:52","04:14:57"
"11873",26,"W","01:47:16","04:14:57"
"11874",42,"M","01:56:44","04:14:57"
"11875",37,"M","01:59:57","04:14:58"
"11876",21,"W","01:51:54","04:14:58"
"11877",49,"M","01:45:20","04:14:58"
"11878",28,"W","02:04:09","04:14:58"
"11879",49,"M","01:53:52","04:14:58"
"11880",25,"W","01:54:43","04:14:58"
"11881",34,"M","01:47:32","04:14:58"
"11882",50,"M","01:52:31","04:14:58"
"11883",30,"M","01:54:08","04:14:59"
"11884",55,"M","02:00:30","04:14:59"
"11885",45,"M","01:41:21","04:14:59"
"11886",49,"M","01:53:35","04:14:59"
"11887",39,"M","01:55:36","04:14:59"
"11888",48,"M","01:55:40","04:14:59"
"11889",25,"M","01:44:44","04:14:59"
"11890",45,"M","01:51:29","04:15:00"
"11891",28,"W","01:57:24","04:15:00"
"11892",30,"M","01:52:30","04:15:00"
"11893",43,"M","01:54:40","04:15:00"
"11894",47,"W","01:56:03","04:15:01"
"11895",50,"W","02:01:40","04:15:01"
"11896",30,"M","01:58:53","04:15:01"
"11897",31,"M","01:55:44","04:15:01"
"11898",32,"M","01:56:51","04:15:02"
"11899",40,"M","01:49:23","04:15:02"
"11900",43,"M","01:52:32","04:15:02"
"11901",26,"W","01:53:58","04:15:03"
"11902",40,"M","01:52:32","04:15:03"
"11903",32,"W","01:55:07","04:15:03"
"11904",28,"W","01:56:15","04:15:03"
"11905",45,"M","01:56:40","04:15:03"
"11906",41,"W","01:45:02","04:15:04"
"11907",44,"M","01:54:01","04:15:04"
"11908",47,"M","01:49:46","04:15:04"
"11909",38,"M","01:56:53","04:15:04"
"11910",44,"W","01:54:53","04:15:04"
"11911",41,"W","01:53:48","04:15:05"
"11912",26,"M","01:52:27","04:15:05"
"11913",53,"M","01:50:16","04:15:05"
"11914",36,"M","01:55:58","04:15:05"
"11915",49,"M","01:52:32","04:15:05"
"11916",42,"M","01:52:55","04:15:05"
"11917",34,"W","01:57:57","04:15:06"
"11918",50,"M","01:56:57","04:15:06"
"11919",32,"W","01:52:53","04:15:06"
"11920",42,"M","01:55:44","04:15:06"
"11921",22,"W","01:52:46","04:15:06"
"11922",36,"W","02:01:50","04:15:06"
"11923",45,"M","01:51:44","04:15:06"
"11924",60,"M","01:58:46","04:15:06"
"11925",28,"W","01:49:35","04:15:06"
"11926",56,"W","01:55:41","04:15:07"
"11927",36,"W","01:52:10","04:15:07"
"11928",39,"M","01:56:53","04:15:07"
"11929",40,"W","01:53:53","04:15:07"
"11930",51,"M","01:52:02","04:15:07"
"11931",28,"M","01:45:42","04:15:08"
"11932",42,"W","01:56:03","04:15:08"
"11933",45,"W","01:55:17","04:15:08"
"11934",45,"W","01:55:53","04:15:08"
"11935",32,"M","01:57:25","04:15:08"
"11936",32,"M","01:50:14","04:15:08"
"11937",54,"M","01:55:14","04:15:09"
"11938",32,"W","02:05:27","04:15:09"
"11939",43,"M","01:45:58","04:15:09"
"11940",55,"M","02:00:40","04:15:09"
"11941",37,"M","01:58:31","04:15:10"
"11942",40,"W","01:57:54","04:15:10"
"11943",35,"M","01:59:42","04:15:11"
"11944",30,"M","01:45:58","04:15:11"
"11945",29,"M","01:58:27","04:15:11"
"11946",43,"W","01:56:43","04:15:11"
"11947",27,"M","01:43:34","04:15:11"
"11948",43,"M","01:56:02","04:15:12"
"11949",35,"W","01:56:31","04:15:13"
"11950",46,"W","01:53:48","04:15:13"
"11951",42,"M","01:47:50","04:15:13"
"11952",43,"M","01:45:55","04:15:13"
"11953",28,"M","01:47:49","04:15:13"
"11954",52,"M","01:48:00","04:15:13"
"11955",47,"W","01:59:11","04:15:14"
"11956",38,"M","01:57:54","04:15:14"
"11957",31,"M","01:39:39","04:15:14"
"11958",39,"M","01:46:31","04:15:15"
"11959",42,"M","01:56:03","04:15:15"
"11960",28,"M","01:51:36","04:15:15"
"11961",31,"W","02:05:35","04:15:15"
"11962",35,"M","01:51:07","04:15:15"
"11963",49,"M","01:56:00","04:15:16"
"11964",28,"M","01:44:44","04:15:16"
"11965",31,"W","01:29:08","04:15:17"
"11966",54,"M","01:50:57","04:15:17"
"11967",62,"M","01:53:06","04:15:17"
"11968",48,"M","01:40:35","04:15:18"
"11969",51,"M","01:55:43","04:15:19"
"11970",49,"M","01:53:25","04:15:19"
"11971",27,"W","01:54:58","04:15:20"
"11972",41,"W","01:59:11","04:15:20"
"11973",33,"M","01:44:20","04:15:20"
"11974",37,"W","01:55:14","04:15:20"
"11975",30,"M","01:53:49","04:15:20"
"11976",35,"M","01:48:58","04:15:20"
"11977",40,"M","01:46:29","04:15:21"
"11978",51,"M","01:51:10","04:15:21"
"11979",26,"M","01:57:55","04:15:21"
"11980",49,"M","02:02:02","04:15:21"
"11981",39,"W","01:50:38","04:15:22"
"11982",22,"M","01:53:27","04:15:22"
"11983",54,"M","01:57:55","04:15:23"
"11984",54,"M","01:53:01","04:15:23"
"11985",39,"W","01:56:26","04:15:23"
"11986",30,"M","01:47:22","04:15:23"
"11987",18,"M","01:55:02","04:15:24"
"11988",36,"M","01:53:31","04:15:24"
"11989",46,"W","01:50:41","04:15:25"
"11990",43,"M","01:48:47","04:15:25"
"11991",48,"W","01:45:06","04:15:26"
"11992",30,"M","01:52:57","04:15:26"
"11993",46,"M","01:49:46","04:15:26"
"11994",38,"W","01:49:36","04:15:26"
"11995",34,"W","01:53:47","04:15:27"
"11996",49,"M","01:45:38","04:15:27"
